"","pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"20","0a661f70-3f6f-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",268,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2003097,"22:03:39.65",2025-06-02,05:03:39.65,2025-06-02 05:03:39.659776,2025-06-02 05:03:39.659776,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",8,"Bottom",2,1,0,"5","2","Sagouspe, Tanner","701693","CAL_MUS","Right","Undefined","Caulfield, Garen","800595","ARI_WIL","Right","Collins, Jack","1000228996","CAL_MUS","Right","Cutter","Cutter","StrikeSwinging",87.16,2377.75,159.5028,"11:15",5.68,86.41,5.828,1.262,-1.2993,-1.7451,10.4311,-3.508,-26.303,1.3483,5.9604,2.424,-0.657,80.62,-6.1533,-2.3721,0.43622,-1.1129,50,5.7019,4.0052,-126.6346,-3.7695,2.2114,23.4351,-22.3983,54.81812,-127.52307,11.71754,5.82873,-2.92032,-11.19917,-1.2632,3.92136,1.10568,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"63b6cdbe-ae9d-4628-88ae-f9e4919f45e9",NA,NA,6.54,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"21","0aaac430-3f5c-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",25,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002854,"19:47:39.59",2025-06-02,02:47:39.59,2025-06-02 02:47:39.592858,2025-06-02 02:47:39.592858,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",1,"Bottom",1,0,0,"5","1","Marmie, Ethan","1000151830","CAL_MUS","Right","Undefined","Mihalakis, Maddox","805974","ARI_WIL","Left","Collins, Jack","1000228996","CAL_MUS","Right","ChangeUp","Sinker","BallCalled",89.29,1956.74,252.2422,"2:30",5.756,88.11,6.602,1.818,-4.3274,-3.9352,6.8023,17.8608,-28.526,-10.2727,4.9088,0.179,-0.362,82.52,-9.5428,-0.7389,0.42779,-1.5029,50,6.2239,8.156,-129.1861,-10.7958,-17.4477,25.6429,-23.8366,54.74525,-130.12463,12.82146,6.60301,-9.92344,-11.9183,-1.81304,8.79458,-8.72383,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"68d3266b-759e-4475-a293-14cf5069b660",NA,NA,6.77,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"22","0acf3f50-3f60-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",67,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002896,"20:16:17.85",2025-06-02,03:16:17.85,2025-06-02 03:16:17.853389,2025-06-02 03:16:17.853389,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",2,"Bottom",0,0,0,"3","1","Morano, Josh","814698","CAL_MUS","Left","Undefined","White, Mason","702517","ARI_WIL","Left","Collins, Jack","1000228996","CAL_MUS","Right","Slider","Curveball","BallCalled",73.65,2094.47,269.2905,"3:00",5.586,72.54,5.588,-2.781,1.8269,0.4295,1.7069,6.9718,-50.4074,-3.3801,0.9135,3.094,-1.799,67.6,-7.4163,1.6743,0.51958,2.7394,50,5.7121,-1.0596,-106.9054,1.8435,-3.9112,18.4524,-31.117,54.91138,-107.74979,9.22621,5.59513,3.26747,-15.55852,2.78381,-0.88065,-1.95559,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"863e6c65-4980-4e80-ba9a-253c5efad4f5",NA,NA,6.04,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"23","0adad4b0-3f37-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",33,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002503,"15:22:48.47",2025-06-01,22:22:48.47,2025-06-01 22:22:48.473907,2025-06-01 22:22:48.473907,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",1,"Bottom",1,3,2,"2","6","Heppner, Jacob","1000313312","UTA_WOL","Left","Undefined","Fenn, Ryan","809917","CAL_MUS","Right","Strong, Mason","701767","UTA_WOL","Right","ChangeUp","Changeup","InPlay",78.92,1268.51,154.0921,"11:15",6.211,78.13,5.672,-2.787,-0.95,2.4162,12.8904,-5.4809,-32.0358,3.6354,7.4442,2.125,-1.013,71.5,-6.9771,1.427,0.48242,2.6087,50,5.5849,-4.6357,-114.467,-2.7818,4.7522,24.0389,-22.4429,54.28605,-115.36361,12.01943,5.673,-1.94474,-11.22147,2.78491,-4.81292,2.3761,"GroundBall","GroundBall",101.52,0.915,-17.5687,60.26,1193.88,78.0391,0.414,-18.0422,NA,NA,NA,56.22,2.1651,2.2083,0.9929,NA,NA,NA,"Single","Undefined",0,0,NA,"aef93c24-c221-47ce-bd87-6362f899af66",2.28,NA,7.42,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"24","0b08b2f0-3f6d-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",241,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2003070,"21:49:21.62",2025-06-02,04:49:21.62,2025-06-02 04:49:21.624474,2025-06-02 04:49:21.624474,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",8,"Top",0,0,1,"1","2","Tonghini, Julian","1000119461","ARI_WIL","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Guzman, Adonys","702631","ARI_WIL","Right","Fastball","Four-Seam","StrikeCalled",94.5,2087.5,210.7966,"1:00",6.412,94.66,5.935,1.263,-2.7128,-2.1096,18.9464,10.728,-11.6585,-6.1539,10.9037,2.466,0.217,86.65,-4.9782,-0.1665,0.39817,-1.1169,50,5.7351,4.6077,-137.24,-6.7857,-11.7796,29.3361,-11.3025,54.08607,-138.11066,14.66804,5.93153,-6.45022,-5.65127,-1.25882,4.95731,-5.88981,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"b4431cf7-abb8-419a-b183-155e8edd9c91",NA,NA,7.85,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"25","0b8e5650-3f70-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",280,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2003109,"22:10:51.01",2025-06-02,05:10:51.01,2025-06-02 05:10:51.015834,2025-06-02 05:10:51.015834,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",9,"Top",1,0,0,"3","1","Martinez, Matthew","822579","ARI_WIL","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Guzman, Adonys","702631","ARI_WIL","Right","ChangeUp","Changeup","StrikeSwinging",74.54,1543.58,257.4783,"2:30",4.912,71.96,6.293,1.558,0.1519,-1.5908,5.5397,16.2665,-47.4188,-8.4873,3.2794,2.485,1.409,67.55,-8.4799,1.2799,0.52377,-1.4171,50,6.269,2.3382,-107.9244,-1.3182,-9.8576,21.4579,-28.3653,55.58339,-109.02887,10.72894,6.29927,0.1418,-14.18263,-1.55054,2.84553,-4.9288,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",1,0,NA,"69accc25-a0c0-4619-b203-7ef2d91d0db4",NA,NA,6.99,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"26","0bac8650-3f68-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",186,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2003015,"21:13:35.33",2025-06-02,04:13:35.33,2025-06-02 04:13:35.337472,2025-06-02 04:13:35.337472,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",6,"Top",2,3,1,"4","5","Bailey, Smith","815344","ARI_WIL","Right","Undefined","Murray, Casey","1000127521","CAL_MUS","Right","Guzman, Adonys","702631","ARI_WIL","Right","ChangeUp","Sinker","BallCalled",88.03,2124.38,228.7925,"1:45",6.182,87.69,6.117,1.405,-0.0201,-2.4943,11.8956,12.2979,-23.7749,-7.0191,6.5047,4.117,0.125,80.4,-4.499,-0.277,0.42986,-1.2228,50,6.1031,5.0665,-127.8422,-0.7714,-11.6139,26.4046,-21.4113,54.31553,-128.73041,13.20228,6.11696,-0.05112,-10.70566,-1.39979,5.45722,-5.80696,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"8ce525be-07bc-4e0c-a16c-bc15a6395830",NA,NA,7.64,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"27","0c04f7d0-3f6e-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",252,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2003081,"21:56:32.85",2025-06-02,04:56:32.85,2025-06-02 04:56:32.857139,2025-06-02 04:56:32.857139,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",8,"Bottom",0,0,0,"1","1","Sagouspe, Tanner","701693","CAL_MUS","Right","Undefined","Walton, Aaron","830239","ARI_WIL","Right","Collins, Jack","1000228996","CAL_MUS","Right","Curveball","Curveball","BallCalled",79.91,2700.87,20.5654,"6:45",5.137,77.51,6.136,0.865,2.9498,-0.3008,-22.8131,-9.154,-68.4618,4.4205,-11.7002,3.211,-0.181,72.57,-9.3967,-1.9246,0.48628,-0.8293,50,6.36,0.9983,-115.8343,3.3574,5.911,24.8308,-47.8192,55.3661,-116.97893,12.41538,6.15438,5.56181,-23.90961,-0.86906,0.72586,2.9555,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a018e34b-c951-41b5-853c-fa0de873d784",NA,NA,7.34,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"28","0c17cc40-3f5d-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",37,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002866,"19:54:51.60",2025-06-02,02:54:51.60,2025-06-02 02:54:51.605248,2025-06-02 02:54:51.605248,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",1,"Bottom",2,0,1,"9","2","Marmie, Ethan","1000151830","CAL_MUS","Right","Undefined","Breyfogle, Easton","807741","ARI_WIL","Left","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","StrikeSwinging",95.85,2269.29,226.928,"1:30",5.364,93.8,6.655,1.461,-1.5634,-1.6201,13.4838,13.3134,-17.6891,-7.0923,7.5154,3.714,1.051,87.16,-4.8745,0.7461,0.40185,-1.3249,50,6.5024,3.2695,-138.9729,-4.4361,-13.8142,32.3205,-17.5356,55.13219,-140.16136,16.16022,6.6537,-3.79125,-8.76782,-1.45449,3.77752,-6.90709,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"141aa001-e084-4b8a-a951-7926c3d5d7e3",NA,NA,8.69,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"29","0c444330-3f4c-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",289,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002759,"17:53:10.36",2025-06-02,00:53:10.36,2025-06-02 00:53:10.367642,2025-06-02 00:53:10.367642,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",9,"Top",2,0,0,"4","1","Sagouspe, Tanner","701693","CAL_MUS","Right","Undefined","Smith, Jayden","823660","UTA_WOL","Right","Collins, Jack","1000228996","CAL_MUS","Right","Curveball","Curveball","BallCalled",79.68,2701.89,24.2146,"6:45",5.281,77.39,5.991,1.269,2.7086,0.6853,-18.5251,-9.0667,-64.3133,4.7164,-9.5304,3.178,1.157,72.08,-8.9502,-0.9267,0.48702,-1.3243,50,6.1916,-0.999,-115.4711,3.0723,6.251,25.1835,-44.8054,55.22027,-116.60402,12.59175,6.00808,5.08801,-22.4027,-1.27304,-1.28019,3.1255,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"fca588c3-4b34-4e19-822d-f00f1276f69d",NA,NA,7.6,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"30","0cb3cab0-3f48-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",246,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002716,"17:24:32.96",2025-06-02,00:24:32.96,2025-06-02 00:24:32.960205,2025-06-02 00:24:32.960205,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",7,"Bottom",1,2,1,"2","4","Littledike, Cooper","1000121845","UTA_WOL","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Strong, Mason","701767","UTA_WOL","Right","Slider","Slider","StrikeCalled",83.32,2150.59,2.4215,"6:00",5.078,80.96,4.965,2.431,-0.127,-2.4596,1.2761,-0.0056,-40.5684,-0.7378,1.0763,1.465,0.11,75.93,-7.5,-2.4606,0.46558,-2.1974,50,4.9215,5.186,-120.7258,-1.7828,-1.0802,25.242,-30.5981,55.41975,-121.85371,12.62098,4.97056,-0.41549,-15.29906,-2.43024,5.23427,-0.54011,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"bc8bbae0-1535-4b66-8870-c87862b98634",NA,NA,7.4,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"31","0cc95f70-3f51-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",339,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002809,"18:28:58.59",2025-06-02,01:28:58.59,2025-06-02 01:28:58.598144,2025-06-02 01:28:58.598144,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",10,"Bottom",2,0,0,"3","1","Herman, Carsten","1000121447","UTA_WOL","Left","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Strong, Mason","701767","UTA_WOL","Right","Fastball","Four-Seam","StrikeCalled",91.38,2083.06,164.5484,"11:30",5.892,89.68,6.103,-1.004,-2.8618,2.3182,22.496,-5.8641,-11.6031,3.7324,12.7662,2.475,0.661,82.13,-5.152,1.2671,0.42028,0.8201,50,5.8655,-5.0912,-132.255,-6.8704,6.5002,32.6053,-9.9407,54.60156,-133.38465,16.30264,6.09761,-6.52599,-4.97036,1.00038,-5.31643,3.25011,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"cae4636d-1bbf-4ac5-80d5-1f9d601057ea",NA,NA,9.25,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"32","0d73dad0-3f52-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",353,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002823,"18:36:09.23",2025-06-02,01:36:09.23,2025-06-02 01:36:09.23648,2025-06-02 01:36:09.23648,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",11,"Top",2,0,0,"3","1","Torres, Jaccob","1000238864","CAL_MUS","Left","Undefined","Iverson, Luke","823663","UTA_WOL","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","StrikeSwinging",87.38,2198.37,155.0455,"11:15",6.459,87.17,5.434,-1.796,-1.2561,3.0304,18.5779,-8.0756,-17.5199,5.1012,10.4341,2.818,0.317,79.33,-4.6365,1.5684,0.43243,1.5853,50,5.3365,-6.3947,-126.7679,-3.2149,8.2433,27.5982,-15.3132,54.03717,-127.64379,13.79911,5.43085,-2.72894,-7.65658,1.79238,-6.65631,4.12163,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"6ddba1fa-fe7c-402f-9ad4-9f83590a8404",NA,NA,8.05,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"33","0eed16e0-3f5e-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-2",51,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002880,"20:02:05.69",2025-06-02,03:02:05.69,2025-06-02 03:02:05.698202,2025-06-02 03:02:05.698202,"ARI_WIL","CAL_MUS","PKPark","D1","BIG12","9134d16c-63e1-4277-a9f8-2b8a052c56a3",NA,"232","471251","v3",2,"Top",1,2,2,"3","5","Bailey, Smith","815344","ARI_WIL","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Guzman, Adonys","702631","ARI_WIL","Right","Fastball","Four-Seam","FoulBallNotFieldable",93.63,2439.42,218.8858,"1:15",5.919,92.52,6.202,1.535,-1.8051,-2.4669,18.6523,14.1712,-13.3864,-8.0143,10.423,3.409,0.425,85.02,-4.3887,0.0755,0.40739,-1.3454,50,6.0494,5.2281,-135.82,-4.6598,-14.8804,31.4172,-12.8215,54.57913,-136.87507,15.70859,6.19863,-4.22919,-6.41073,-1.52933,5.72787,-7.44022,"Undefined",NA,77.75,70.3893,-81.318,NA,4745.19,NA,NA,NA,NA,NA,NA,45.54,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a858c06f-b59a-4ef4-9b34-30bed6e53931",99.13,NA,8.62,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"34","10689220-3f44-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",196,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002666,"16:56:01.26",2025-06-01,23:56:01.26,2025-06-01 23:56:01.263667,2025-06-01 23:56:01.263667,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",5,"Bottom",2,1,2,"3","4","Littledike, Cooper","1000121845","UTA_WOL","Right","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Strong, Mason","701767","UTA_WOL","Right","Slider","Slider","StrikeSwinging",83.56,2198.92,9.1684,"6:15",4.931,80.39,5.138,2.234,0.0527,-2.7655,-3.8866,-0.8854,-46.3266,-0.5139,-1.5465,1.327,-0.455,75.24,-8.3391,-2.9216,0.46888,-1.9644,50,5.1043,5.8765,-120.8464,-1.6732,-0.7427,28.5454,-34.409,55.5663,-122.15413,14.27268,5.14483,-0.09682,-17.20452,-2.23439,5.9105,-0.37134,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"98eb0aa7-3532-44c4-bc1a-55f729d9fbaf",NA,NA,8.32,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"35","1171a940-3f3a-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",77,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002547,"15:44:28.03",2025-06-01,22:44:28.03,2025-06-01 22:44:28.030157,2025-06-01 22:44:28.030157,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",2,"Bottom",1,3,1,"3","5","Heppner, Jacob","1000313312","UTA_WOL","Left","Undefined","Collins, Jack","1000228996","CAL_MUS","Right","Strong, Mason","701767","UTA_WOL","Right","Fastball","Four-Seam","FoulBallNotFieldable",88.69,2201.01,159.6628,"11:15",5.95,87.04,5.889,-2.678,-2.296,2.8328,21.2613,-7.3679,-14.9408,4.7466,12.0851,2.511,-0.663,79.55,-5.205,1.5113,0.43305,2.4572,50,5.6983,-6.0434,-128.3823,-5.5323,7.7619,31.5884,-12.4121,54.54623,-129.49604,15.79419,5.88562,-5.09466,-6.20603,2.67512,-6.3171,3.88093,"Undefined",NA,70.79,33.7504,160.8798,NA,2536.38,341.8506,NA,NA,NA,NA,NA,51.02,1.8456,2.4862,0.6633,NA,NA,NA,"Undefined","Undefined",0,0,NA,"964e7d29-6e3c-40ad-9f6f-1dfd734c4cd7",28.96,NA,9.14,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"36","12ed4230-3f39-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",63,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002533,"15:37:20.97",2025-06-01,22:37:20.97,2025-06-01 22:37:20.970854,2025-06-01 22:37:20.970854,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",2,"Top",2,1,1,"3","3","Kovach, Luke","1000117537","CAL_MUS","Left","Undefined","Colyer, CJ","1000360207","UTA_WOL","Left","Collins, Jack","1000228996","CAL_MUS","Right","Slider","Curveball","StrikeSwinging",78.59,2734.45,280.449,"3:15",5.227,76.1,6.134,-0.909,-1.6303,0.5877,-0.8021,13.918,-48.1583,-6.8061,0.6063,0.587,0.803,71.27,-10.3685,3.0632,0.49529,0.8441,50,5.9474,-1.7227,-113.8176,-4.9002,-8.7243,25.3352,-31.3968,55.27145,-114.98502,12.66762,6.13987,-3.45343,-15.69842,0.91418,-1.32066,-4.36214,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"0f469146-9574-4425-baea-3365e81483da",NA,NA,7.32,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"37","137bdde0-3f4a-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",273,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002743,"17:39:03.48",2025-06-02,00:39:03.48,2025-06-02 00:39:03.483597,2025-06-02 00:39:03.483597,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",8,"Bottom",0,0,1,"1","2","Littledike, Cooper","1000121845","UTA_WOL","Right","Undefined","Collins, Jack","1000228996","CAL_MUS","Right","Strong, Mason","701767","UTA_WOL","Right","Slider","Slider","BallCalled",80.07,2019.8,46.7679,"7:30",4.997,76.23,4.891,2.583,1.3339,-4.7987,-1.1263,-3.3661,-48.3263,-0.2619,-0.4467,2.128,-2.238,70.72,-7.4904,-5.3892,0.49447,-2.118,50,4.9815,9.8201,-115.2109,0.9258,-0.338,29.3453,-32.7505,55.49395,-116.60189,14.67264,4.90084,2.4782,-16.37523,-2.58387,9.83615,-0.16901,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"8c9b1d58-2f2f-41c5-b700-133d4baf85cc",NA,NA,9.35,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
"38","13cc8730-3f50-11f0-85af-cfb5ba909057",2025-06-01,"20250601-PKPark-1",327,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504,2002797,"18:22:00.84",2025-06-02,01:22:00.84,2025-06-02 01:22:00.842496,2025-06-02 01:22:00.842496,"CAL_MUS","UTA_WOL","PKPark","D1","BIG10","677a17b8-066f-4862-aa60-38a27588ff4e",NA,"471251","471519","v3",10,"Top",1,1,2,"3","5","Torres, Jaccob","1000238864","CAL_MUS","Left","Undefined","Colyer, CJ","1000360207","UTA_WOL","Left","Collins, Jack","1000228996","CAL_MUS","Right","ChangeUp","Changeup","FoulBallNotFieldable",81.1,1712.46,126.1802,"10:15",7.064,82.43,5.371,-2.032,-0.6151,1.7715,9.8256,-11.7938,-30.5418,6.8365,5.7909,2.267,-1.405,74.76,-6.4054,-0.3938,0.45729,1.9285,50,5.3237,-3.2846,-118.0743,-2.0095,9.6866,21.7134,-23.969,53.4359,-118.70451,10.85667,5.37188,-1.31383,-11.98451,2.02786,-3.56574,4.84327,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"150447d7-12a4-45ba-aa3c-2ed64f73ab7b",NA,NA,6.34,2026-02-03 10:13:01.201504,2026-02-03 10:13:01.201504
